STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00023183,"PHOENIX AIRPORT, AZ US",2/6/1958,0,0,0,53.5,65,42
USW00023183,"PHOENIX AIRPORT, AZ US",2/7/1958,0,0,0,58.5,70,47
USW00023183,"PHOENIX AIRPORT, AZ US",2/8/1958,0,0,0,55.5,65,46
USW00023183,"PHOENIX AIRPORT, AZ US",2/9/1958,0,0,0,57,68,46
USW00023183,"PHOENIX AIRPORT, AZ US",2/10/1958,0,0,0,56,67,45
USW00023183,"PHOENIX AIRPORT, AZ US",2/11/1958,0,0,0,56.5,70,43
USW00023183,"PHOENIX AIRPORT, AZ US",2/12/1958,0,0,0,53.5,68,39
USW00023183,"PHOENIX AIRPORT, AZ US",2/13/1958,0,0,0,59.5,68,51
USW00023183,"PHOENIX AIRPORT, AZ US",2/14/1958,0,0,0,54.5,69,40
USW00023183,"PHOENIX AIRPORT, AZ US",2/15/1958,0,0,0,56.5,71,42
USW00023183,"PHOENIX AIRPORT, AZ US",2/16/1958,0,0,0,58.5,74,43
USW00023183,"PHOENIX AIRPORT, AZ US",2/17/1958,0,0,0,62,79,45
USW00023183,"PHOENIX AIRPORT, AZ US",2/18/1958,0,0,0,63,80,46
USW00023183,"PHOENIX AIRPORT, AZ US",2/19/1958,0,0,0,66.5,79,54
USW00023183,"PHOENIX AIRPORT, AZ US",2/20/1958,0.04,0,0,59,65,53
USW00023183,"PHOENIX AIRPORT, AZ US",2/21/1958,0,0,0,61.5,74,49
USW00023183,"PHOENIX AIRPORT, AZ US",2/22/1958,0,0,0,63.5,76,51
USW00023183,"PHOENIX AIRPORT, AZ US",2/23/1958,0,0,0,63.5,75,52
USW00023183,"PHOENIX AIRPORT, AZ US",2/24/1958,0,0,0,63.5,76,51
USW00023183,"PHOENIX AIRPORT, AZ US",2/25/1958,0.07,0,0,58,65,51
USW00023183,"PHOENIX AIRPORT, AZ US",2/26/1958,0,0,0,57,65,49
USW00023183,"PHOENIX AIRPORT, AZ US",2/27/1958,0,0,0,50.5,62,39
USW00023183,"PHOENIX AIRPORT, AZ US",2/28/1958,0,0,0,49,63,35
USW00023183,"PHOENIX AIRPORT, AZ US",3/1/1958,0,0,0,51.5,64,39
USW00023183,"PHOENIX AIRPORT, AZ US",3/2/1958,0,0,0,50.5,63,38
USW00023183,"PHOENIX AIRPORT, AZ US",3/3/1958,0.08,0,0,53.5,59,48
USW00023183,"PHOENIX AIRPORT, AZ US",3/4/1958,0.01,0,0,52,58,46
USW00023183,"PHOENIX AIRPORT, AZ US",3/5/1958,0,0,0,54.5,67,42
USW00023183,"PHOENIX AIRPORT, AZ US",3/6/1958,0.12,0,0,53.5,64,43
USW00023183,"PHOENIX AIRPORT, AZ US",3/7/1958,0.23,0,0,48,54,42
USW00023183,"PHOENIX AIRPORT, AZ US",3/8/1958,0,0,0,49,60,38
USW00023183,"PHOENIX AIRPORT, AZ US",3/9/1958,0,0,0,53,63,43
USW00023183,"PHOENIX AIRPORT, AZ US",3/10/1958,0,0,0,49,62,36
USW00023183,"PHOENIX AIRPORT, AZ US",3/11/1958,0.9,0,0,52,60,44
USW00023183,"PHOENIX AIRPORT, AZ US",3/12/1958,0.34,0,0,49.5,57,42
USW00023183,"PHOENIX AIRPORT, AZ US",3/13/1958,0,0,0,52.5,62,43
USW00023183,"PHOENIX AIRPORT, AZ US",3/14/1958,0,0,0,56,66,46
USW00023183,"PHOENIX AIRPORT, AZ US",3/15/1958,0,0,0,57,69,45
USW00023183,"PHOENIX AIRPORT, AZ US",3/16/1958,0.23,0,0,57,60,54
USW00023183,"PHOENIX AIRPORT, AZ US",3/17/1958,0,0,0,59.5,68,51
USW00023183,"PHOENIX AIRPORT, AZ US",3/18/1958,0,0,0,59,71,47
USW00023183,"PHOENIX AIRPORT, AZ US",3/19/1958,0,0,0,63.5,78,49
USW00023183,"PHOENIX AIRPORT, AZ US",3/20/1958,0,0,0,65,79,51
USW00023183,"PHOENIX AIRPORT, AZ US",3/21/1958,0,0,0,69,76,62
USW00023183,"PHOENIX AIRPORT, AZ US",3/22/1958,0.01,0,0,63.5,71,56
USW00023183,"PHOENIX AIRPORT, AZ US",3/23/1958,0,0,0,61.5,74,49
USW00023183,"PHOENIX AIRPORT, AZ US",3/24/1958,0,0,0,61.5,69,54
USW00023183,"PHOENIX AIRPORT, AZ US",3/25/1958,0,0,0,60,73,47
USW00023183,"PHOENIX AIRPORT, AZ US",3/26/1958,0,0,0,63,74,52
USW00023183,"PHOENIX AIRPORT, AZ US",3/27/1958,0.02,0,0,64.5,80,49
USW00023183,"PHOENIX AIRPORT, AZ US",3/28/1958,0,0,0,57.5,66,49
USW00023183,"PHOENIX AIRPORT, AZ US",3/29/1958,0,0,0,60,72,48
USW00023183,"PHOENIX AIRPORT, AZ US",3/30/1958,0,0,0,61,75,47
USW00023183,"PHOENIX AIRPORT, AZ US",3/31/1958,0,0,0,60,71,49
USW00023183,"PHOENIX AIRPORT, AZ US",4/1/1958,0,0,0,59.5,71,48
USW00023183,"PHOENIX AIRPORT, AZ US",4/2/1958,0.02,0,0,58.5,67,50
USW00023183,"PHOENIX AIRPORT, AZ US",4/3/1958,0.01,0,0,58,71,45
USW00023183,"PHOENIX AIRPORT, AZ US",4/4/1958,0,0,0,53.5,62,45
USW00023183,"PHOENIX AIRPORT, AZ US",4/5/1958,0,0,0,53,67,39
USW00023183,"PHOENIX AIRPORT, AZ US",4/6/1958,0,0,0,59.5,77,42
USW00023183,"PHOENIX AIRPORT, AZ US",4/7/1958,0.19,0,0,59,71,47
USW00023183,"PHOENIX AIRPORT, AZ US",4/8/1958,0,0,0,57.5,68,47
USW00023183,"PHOENIX AIRPORT, AZ US",4/9/1958,0,0,0,59,74,44
USW00023183,"PHOENIX AIRPORT, AZ US",4/10/1958,0,0,0,63.5,78,49
USW00023183,"PHOENIX AIRPORT, AZ US",4/11/1958,0,0,0,65.5,81,50
USW00023183,"PHOENIX AIRPORT, AZ US",4/12/1958,0,0,0,63,76,50
USW00023183,"PHOENIX AIRPORT, AZ US",4/13/1958,0,0,0,66.5,78,55
USW00023183,"PHOENIX AIRPORT, AZ US",4/14/1958,0,0,0,67.5,83,52
USW00023183,"PHOENIX AIRPORT, AZ US",4/15/1958,0,0,0,70.5,89,52
USW00023183,"PHOENIX AIRPORT, AZ US",4/16/1958,0.67,0,0,69.5,79,60
USW00023183,"PHOENIX AIRPORT, AZ US",4/17/1958,0,0,0,68.5,82,55
USW00023183,"PHOENIX AIRPORT, AZ US",4/18/1958,0,0,0,73.5,89,58
USW00023183,"PHOENIX AIRPORT, AZ US",4/19/1958,0,0,0,77.5,94,61
USW00023183,"PHOENIX AIRPORT, AZ US",4/20/1958,0,0,0,77.5,94,61
USW00023183,"PHOENIX AIRPORT, AZ US",4/21/1958,0,0,0,78.5,97,60
USW00023183,"PHOENIX AIRPORT, AZ US",4/22/1958,0,0,0,78,95,61
USW00023183,"PHOENIX AIRPORT, AZ US",4/23/1958,0,0,0,70,80,60
USW00023183,"PHOENIX AIRPORT, AZ US",4/24/1958,0,0,0,67,82,52
USW00023183,"PHOENIX AIRPORT, AZ US",4/25/1958,0,0,0,69,83,55
USW00023183,"PHOENIX AIRPORT, AZ US",4/26/1958,0,0,0,69,85,53
USW00023183,"PHOENIX AIRPORT, AZ US",4/27/1958,0,0,0,70.5,87,54
USW00023183,"PHOENIX AIRPORT, AZ US",4/28/1958,0,0,0,71.5,86,57
USW00023183,"PHOENIX AIRPORT, AZ US",4/29/1958,0,0,0,72.5,86,59
USW00023183,"PHOENIX AIRPORT, AZ US",4/30/1958,0,0,0,73,85,61
USW00023183,"PHOENIX AIRPORT, AZ US",5/1/1958,0,0,0,71,83,59
USW00023183,"PHOENIX AIRPORT, AZ US",5/2/1958,0.07,0,0,71,83,59
USW00023183,"PHOENIX AIRPORT, AZ US",5/3/1958,0,0,0,73,88,58
USW00023183,"PHOENIX AIRPORT, AZ US",5/4/1958,0,0,0,78,94,62
USW00023183,"PHOENIX AIRPORT, AZ US",5/5/1958,0,0,0,82,99,65
USW00023183,"PHOENIX AIRPORT, AZ US",5/6/1958,0,0,0,81.5,97,66
USW00023183,"PHOENIX AIRPORT, AZ US",5/7/1958,0,0,0,77.5,86,69
USW00023183,"PHOENIX AIRPORT, AZ US",5/8/1958,0,0,0,76.5,87,66
USW00023183,"PHOENIX AIRPORT, AZ US",5/9/1958,0,0,0,76,91,61
USW00023183,"PHOENIX AIRPORT, AZ US",5/10/1958,0.01,0,0,76,92,60
USW00023183,"PHOENIX AIRPORT, AZ US",5/11/1958,0,0,0,75.5,86,65
USW00023183,"PHOENIX AIRPORT, AZ US",5/12/1958,0,0,0,69.5,82,57
USW00023183,"PHOENIX AIRPORT, AZ US",5/13/1958,0,0,0,72,86,58
USW00023183,"PHOENIX AIRPORT, AZ US",5/14/1958,0,0,0,73,90,56
USW00023183,"PHOENIX AIRPORT, AZ US",5/15/1958,0,0,0,77,95,59
USW00023183,"PHOENIX AIRPORT, AZ US",5/16/1958,0,0,0,80,97,63
USW00023183,"PHOENIX AIRPORT, AZ US",5/17/1958,0,0,0,81,99,63
USW00023183,"PHOENIX AIRPORT, AZ US",5/18/1958,0,0,0,83.5,102,65
USW00023183,"PHOENIX AIRPORT, AZ US",5/19/1958,0,0,0,87,103,71
USW00023183,"PHOENIX AIRPORT, AZ US",5/20/1958,0,0,0,87.5,99,76
USW00023183,"PHOENIX AIRPORT, AZ US",5/21/1958,0,0,0,87.5,102,73
USW00023183,"PHOENIX AIRPORT, AZ US",5/22/1958,0,0,0,86.5,102,71
USW00023183,"PHOENIX AIRPORT, AZ US",5/23/1958,0,0,0,86,102,70
USW00023183,"PHOENIX AIRPORT, AZ US",5/24/1958,0,0,0,87,104,70
USW00023183,"PHOENIX AIRPORT, AZ US",5/25/1958,0,0,0,88.5,105,72
USW00023183,"PHOENIX AIRPORT, AZ US",5/26/1958,0,0,0,87.5,103,72
USW00023183,"PHOENIX AIRPORT, AZ US",5/27/1958,0,0,0,90.5,107,74
USW00023183,"PHOENIX AIRPORT, AZ US",5/28/1958,0,0,0,91.5,109,74
USW00023183,"PHOENIX AIRPORT, AZ US",5/29/1958,0,0,0,90,110,70
USW00023183,"PHOENIX AIRPORT, AZ US",5/30/1958,0,0,0,90.5,104,77
USW00023183,"PHOENIX AIRPORT, AZ US",5/31/1958,0,0,0,85.5,101,70
USW00023183,"PHOENIX AIRPORT, AZ US",6/1/1958,0,0,0,86,102,70
USW00023183,"PHOENIX AIRPORT, AZ US",6/2/1958,0,0,0,85,101,69
USW00023183,"PHOENIX AIRPORT, AZ US",6/3/1958,0,0,0,84,99,69
USW00023183,"PHOENIX AIRPORT, AZ US",6/4/1958,0,0,0,88,107,69
USW00023183,"PHOENIX AIRPORT, AZ US",6/5/1958,0,0,0,92.5,109,76
USW00023183,"PHOENIX AIRPORT, AZ US",6/6/1958,0,0,0,91,106,76
USW00023183,"PHOENIX AIRPORT, AZ US",6/7/1958,0,0,0,86.5,102,71
USW00023183,"PHOENIX AIRPORT, AZ US",6/8/1958,0,0,0,84.5,99,70
USW00023183,"PHOENIX AIRPORT, AZ US",6/9/1958,0,0,0,81.5,97,66
USW00023183,"PHOENIX AIRPORT, AZ US",6/10/1958,0,0,0,84,98,70
USW00023183,"PHOENIX AIRPORT, AZ US",6/11/1958,0,0,0,81.5,98,65
USW00023183,"PHOENIX AIRPORT, AZ US",6/12/1958,0,0,0,81.5,95,68
USW00023183,"PHOENIX AIRPORT, AZ US",6/13/1958,0,0,0,80,97,63
USW00023183,"PHOENIX AIRPORT, AZ US",6/14/1958,0,0,0,85,101,69
USW00023183,"PHOENIX AIRPORT, AZ US",6/15/1958,0,0,0,86,102,70
USW00023183,"PHOENIX AIRPORT, AZ US",6/16/1958,0,0,0,91.5,104,79
USW00023183,"PHOENIX AIRPORT, AZ US",6/17/1958,0,0,0,93,106,80
USW00023183,"PHOENIX AIRPORT, AZ US",6/18/1958,0,0,0,94.5,108,81
USW00023183,"PHOENIX AIRPORT, AZ US",6/19/1958,0,0,0,97,108,86
USW00023183,"PHOENIX AIRPORT, AZ US",6/20/1958,0.02,0,0,86.5,92,81
USW00023183,"PHOENIX AIRPORT, AZ US",6/21/1958,0.03,0,0,89,101,77
USW00023183,"PHOENIX AIRPORT, AZ US",6/22/1958,0,0,0,89,103,75
USW00023183,"PHOENIX AIRPORT, AZ US",6/23/1958,0,0,0,94.5,108,81
USW00023183,"PHOENIX AIRPORT, AZ US",6/24/1958,0,0,0,94.5,109,80
USW00023183,"PHOENIX AIRPORT, AZ US",6/25/1958,0,0,0,91.5,107,76
USW00023183,"PHOENIX AIRPORT, AZ US",6/26/1958,0,0,0,92.5,110,75
USW00023183,"PHOENIX AIRPORT, AZ US",6/27/1958,0,0,0,94.5,111,78
USW00023183,"PHOENIX AIRPORT, AZ US",6/28/1958,0,0,0,97.5,111,84
USW00023183,"PHOENIX AIRPORT, AZ US",6/29/1958,0,0,0,96.5,109,84
USW00023183,"PHOENIX AIRPORT, AZ US",6/30/1958,0,0,0,94.5,108,81
USW00023183,"PHOENIX AIRPORT, AZ US",7/1/1958,0,0,0,94,108,80
USW00023183,"PHOENIX AIRPORT, AZ US",7/2/1958,0,0,0,93.5,106,81
USW00023183,"PHOENIX AIRPORT, AZ US",7/3/1958,0,0,0,92.5,106,79
USW00023183,"PHOENIX AIRPORT, AZ US",7/4/1958,0,0,0,92,106,78
USW00023183,"PHOENIX AIRPORT, AZ US",7/5/1958,0,0,0,93,106,80
USW00023183,"PHOENIX AIRPORT, AZ US",7/6/1958,0,0,0,95,108,82
USW00023183,"PHOENIX AIRPORT, AZ US",7/7/1958,0,0,0,94,111,77
USW00023183,"PHOENIX AIRPORT, AZ US",7/8/1958,0,0,0,99,114,84
USW00023183,"PHOENIX AIRPORT, AZ US",7/9/1958,0,0,0,99,116,82
USW00023183,"PHOENIX AIRPORT, AZ US",7/10/1958,0,0,0,99,115,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/11/1958,0,0,0,100.5,118,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/12/1958,0,0,0,99,111,87
USW00023183,"PHOENIX AIRPORT, AZ US",7/13/1958,0,0,0,99,111,87
USW00023183,"PHOENIX AIRPORT, AZ US",7/14/1958,0,0,0,98,112,84
USW00023183,"PHOENIX AIRPORT, AZ US",7/15/1958,0,0,0,96.5,109,84
USW00023183,"PHOENIX AIRPORT, AZ US",7/16/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",7/17/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",7/18/1958,0,0,0,94,103,85
USW00023183,"PHOENIX AIRPORT, AZ US",7/19/1958,0,0,0,92,104,80
USW00023183,"PHOENIX AIRPORT, AZ US",7/20/1958,0,0,0,88.5,104,73
USW00023183,"PHOENIX AIRPORT, AZ US",7/21/1958,0,0,0,90.5,107,74
USW00023183,"PHOENIX AIRPORT, AZ US",7/22/1958,0,0,0,90,106,74
USW00023183,"PHOENIX AIRPORT, AZ US",7/23/1958,0,0,0,91.5,100,83
USW00023183,"PHOENIX AIRPORT, AZ US",7/24/1958,0,0,0,90,102,78
USW00023183,"PHOENIX AIRPORT, AZ US",7/25/1958,0,0,0,93.5,106,81
USW00023183,"PHOENIX AIRPORT, AZ US",7/26/1958,0,0,0,94.5,107,82
USW00023183,"PHOENIX AIRPORT, AZ US",7/27/1958,0,0,0,94,109,79
USW00023183,"PHOENIX AIRPORT, AZ US",7/28/1958,0.01,0,0,91,106,76
USW00023183,"PHOENIX AIRPORT, AZ US",7/29/1958,0.3,0,0,81.5,90,73
USW00023183,"PHOENIX AIRPORT, AZ US",7/30/1958,0,0,0,88,99,77
USW00023183,"PHOENIX AIRPORT, AZ US",7/31/1958,0,0,0,89,101,77
USW00023183,"PHOENIX AIRPORT, AZ US",8/1/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/2/1958,0,0,0,98,110,86
USW00023183,"PHOENIX AIRPORT, AZ US",8/3/1958,0,0,0,95.5,106,85
USW00023183,"PHOENIX AIRPORT, AZ US",8/4/1958,0,0,0,97,108,86
USW00023183,"PHOENIX AIRPORT, AZ US",8/5/1958,0,0,0,94.5,102,87
USW00023183,"PHOENIX AIRPORT, AZ US",8/6/1958,0.01,0,0,91.5,104,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/7/1958,0,0,0,89.5,102,77
USW00023183,"PHOENIX AIRPORT, AZ US",8/8/1958,0,0,0,93.5,104,83
USW00023183,"PHOENIX AIRPORT, AZ US",8/9/1958,0,0,0,97,110,84
USW00023183,"PHOENIX AIRPORT, AZ US",8/10/1958,0.32,0,0,94,109,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/11/1958,0,0,0,89,101,77
USW00023183,"PHOENIX AIRPORT, AZ US",8/12/1958,0,0,0,93,104,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/13/1958,0,0,0,91.5,104,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/14/1958,0,0,0,94.5,105,84
USW00023183,"PHOENIX AIRPORT, AZ US",8/15/1958,0.01,0,0,89.5,100,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/16/1958,0.16,0,0,93,104,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/17/1958,0.01,0,0,87.5,97,78
USW00023183,"PHOENIX AIRPORT, AZ US",8/18/1958,0.04,0,0,92,105,79
USW00023183,"PHOENIX AIRPORT, AZ US",8/19/1958,0.14,0,0,91,101,81
USW00023183,"PHOENIX AIRPORT, AZ US",8/20/1958,0,0,0,90.5,98,83
USW00023183,"PHOENIX AIRPORT, AZ US",8/21/1958,0,0,0,91,102,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/22/1958,0,0,0,93.5,104,83
USW00023183,"PHOENIX AIRPORT, AZ US",8/23/1958,0,0,0,92,103,81
USW00023183,"PHOENIX AIRPORT, AZ US",8/24/1958,0,0,0,91,102,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/25/1958,0,0,0,94.5,107,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/26/1958,0,0,0,94.5,109,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/27/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",8/28/1958,0,0,0,90,100,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/29/1958,0,0,0,89.5,101,78
USW00023183,"PHOENIX AIRPORT, AZ US",8/30/1958,0,0,0,92.5,105,80
USW00023183,"PHOENIX AIRPORT, AZ US",8/31/1958,0.03,0,0,94,107,81
USW00023183,"PHOENIX AIRPORT, AZ US",9/1/1958,0,0,0,95,107,83
USW00023183,"PHOENIX AIRPORT, AZ US",9/2/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",9/3/1958,0,0,0,94,105,83
USW00023183,"PHOENIX AIRPORT, AZ US",9/4/1958,0,0,0,92.5,104,81
USW00023183,"PHOENIX AIRPORT, AZ US",9/5/1958,0,0,0,91.5,104,79
USW00023183,"PHOENIX AIRPORT, AZ US",9/6/1958,0,0,0,93,106,80
USW00023183,"PHOENIX AIRPORT, AZ US",9/7/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",9/8/1958,0.06,0,0,95,105,85
USW00023183,"PHOENIX AIRPORT, AZ US",9/9/1958,0,0,0,94,106,82
USW00023183,"PHOENIX AIRPORT, AZ US",9/10/1958,0,0,0,92.5,104,81
USW00023183,"PHOENIX AIRPORT, AZ US",9/11/1958,0.01,0,0,90,100,80
USW00023183,"PHOENIX AIRPORT, AZ US",9/12/1958,1.52,0,0,80.5,88,73
USW00023183,"PHOENIX AIRPORT, AZ US",9/13/1958,0,0,0,83.5,93,74
USW00023183,"PHOENIX AIRPORT, AZ US",9/14/1958,0,0,0,80.5,95,66
USW00023183,"PHOENIX AIRPORT, AZ US",9/15/1958,0,0,0,83.5,98,69
USW00023183,"PHOENIX AIRPORT, AZ US",9/16/1958,0,0,0,85.5,101,70
USW00023183,"PHOENIX AIRPORT, AZ US",9/17/1958,0,0,0,88.5,102,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/18/1958,0,0,0,89,103,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/19/1958,0,0,0,88.5,104,73
USW00023183,"PHOENIX AIRPORT, AZ US",9/20/1958,0,0,0,87.5,104,71
USW00023183,"PHOENIX AIRPORT, AZ US",9/21/1958,0,0,0,88.5,106,71
USW00023183,"PHOENIX AIRPORT, AZ US",9/22/1958,0.23,0,0,88,98,78
USW00023183,"PHOENIX AIRPORT, AZ US",9/23/1958,0.13,0,0,83,91,75
USW00023183,"PHOENIX AIRPORT, AZ US",9/24/1958,0.27,0,0,76,85,67
USW00023183,"PHOENIX AIRPORT, AZ US",9/25/1958,0,0,0,76,90,62
USW00023183,"PHOENIX AIRPORT, AZ US",9/26/1958,0.03,0,0,77,87,67
USW00023183,"PHOENIX AIRPORT, AZ US",9/27/1958,0,0,0,78.5,91,66
USW00023183,"PHOENIX AIRPORT, AZ US",9/28/1958,0,0,0,81.5,92,71
USW00023183,"PHOENIX AIRPORT, AZ US",9/29/1958,0,0,0,77,89,65
USW00023183,"PHOENIX AIRPORT, AZ US",9/30/1958,0,0,0,78.5,92,65
USW00023183,"PHOENIX AIRPORT, AZ US",10/1/1958,0,0,0,81.5,94,69
USW00023183,"PHOENIX AIRPORT, AZ US",10/2/1958,0,0,0,84,97,71
USW00023183,"PHOENIX AIRPORT, AZ US",10/3/1958,0,0,0,82,95,69
USW00023183,"PHOENIX AIRPORT, AZ US",10/4/1958,0.01,0,0,80.5,91,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/5/1958,0.45,0,0,71.5,75,68
USW00023183,"PHOENIX AIRPORT, AZ US",10/6/1958,0,0,0,75,84,66
USW00023183,"PHOENIX AIRPORT, AZ US",10/7/1958,0,0,0,78,89,67
USW00023183,"PHOENIX AIRPORT, AZ US",10/8/1958,0,0,0,80,92,68
USW00023183,"PHOENIX AIRPORT, AZ US",10/9/1958,0,0,0,79.5,93,66
USW00023183,"PHOENIX AIRPORT, AZ US",10/10/1958,0,0,0,79.5,94,65
USW00023183,"PHOENIX AIRPORT, AZ US",10/11/1958,0,0,0,83,96,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/12/1958,0,0,0,83,95,71
USW00023183,"PHOENIX AIRPORT, AZ US",10/13/1958,0,0,0,84.5,97,72
USW00023183,"PHOENIX AIRPORT, AZ US",10/14/1958,0,0,0,82.5,95,70
USW00023183,"PHOENIX AIRPORT, AZ US",10/15/1958,0,0,0,83.5,98,69
USW00023183,"PHOENIX AIRPORT, AZ US",10/16/1958,0,0,0,81.5,95,68
USW00023183,"PHOENIX AIRPORT, AZ US",10/17/1958,0,0,0,80.5,94,67
USW00023183,"PHOENIX AIRPORT, AZ US",10/18/1958,0,0,0,80.5,93,68
USW00023183,"PHOENIX AIRPORT, AZ US",10/19/1958,0,0,0,79.5,92,67
USW00023183,"PHOENIX AIRPORT, AZ US",10/20/1958,0,0,0,76.5,88,65
USW00023183,"PHOENIX AIRPORT, AZ US",10/21/1958,0,0,0,73,84,62
USW00023183,"PHOENIX AIRPORT, AZ US",10/22/1958,0,0,0,72,86,58
USW00023183,"PHOENIX AIRPORT, AZ US",10/23/1958,0,0,0,73.5,86,61
USW00023183,"PHOENIX AIRPORT, AZ US",10/24/1958,0.04,0,0,76.5,86,67
USW00023183,"PHOENIX AIRPORT, AZ US",10/25/1958,0,0,0,71,78,64
USW00023183,"PHOENIX AIRPORT, AZ US",10/26/1958,0,0,0,69.5,81,58
USW00023183,"PHOENIX AIRPORT, AZ US",10/27/1958,0,0,0,69,80,58
USW00023183,"PHOENIX AIRPORT, AZ US",10/28/1958,0,0,0,69,81,57
USW00023183,"PHOENIX AIRPORT, AZ US",10/29/1958,0,0,0,69,77,61
USW00023183,"PHOENIX AIRPORT, AZ US",10/30/1958,0,0,0,64,72,56
USW00023183,"PHOENIX AIRPORT, AZ US",10/31/1958,0,0,0,61.5,72,51
USW00023183,"PHOENIX AIRPORT, AZ US",11/1/1958,0,0,0,62.5,75,50
USW00023183,"PHOENIX AIRPORT, AZ US",11/2/1958,0,0,0,64,79,49
USW00023183,"PHOENIX AIRPORT, AZ US",11/3/1958,0,0,0,65,80,50
USW00023183,"PHOENIX AIRPORT, AZ US",11/4/1958,0,0,0,64.5,79,50
USW00023183,"PHOENIX AIRPORT, AZ US",11/5/1958,0,0,0,66,81,51
USW00023183,"PHOENIX AIRPORT, AZ US",11/6/1958,0,0,0,67,82,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/7/1958,0,0,0,66.5,82,51
USW00023183,"PHOENIX AIRPORT, AZ US",11/8/1958,0,0,0,68.5,82,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/9/1958,0,0,0,68.5,83,54
USW00023183,"PHOENIX AIRPORT, AZ US",11/10/1958,0,0,0,69.5,84,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/11/1958,0,0,0,70.5,79,62
USW00023183,"PHOENIX AIRPORT, AZ US",11/12/1958,0,0,0,62.5,70,55
USW00023183,"PHOENIX AIRPORT, AZ US",11/13/1958,0,0,0,60,71,49
USW00023183,"PHOENIX AIRPORT, AZ US",11/14/1958,0,0,0,59.5,73,46
USW00023183,"PHOENIX AIRPORT, AZ US",11/15/1958,0,0,0,58,65,51
USW00023183,"PHOENIX AIRPORT, AZ US",11/16/1958,0.16,0,0,46.5,52,41
USW00023183,"PHOENIX AIRPORT, AZ US",11/17/1958,0,0,0,43.5,51,36
USW00023183,"PHOENIX AIRPORT, AZ US",11/18/1958,0,0,0,45,59,31
USW00023183,"PHOENIX AIRPORT, AZ US",11/19/1958,0,0,0,53.5,70,37
USW00023183,"PHOENIX AIRPORT, AZ US",11/20/1958,0,0,0,58.5,74,43
USW00023183,"PHOENIX AIRPORT, AZ US",11/21/1958,0,0,0,62.5,79,46
USW00023183,"PHOENIX AIRPORT, AZ US",11/22/1958,0,0,0,63.5,76,51
USW00023183,"PHOENIX AIRPORT, AZ US",11/23/1958,0,0,0,62,76,48
USW00023183,"PHOENIX AIRPORT, AZ US",11/24/1958,0,0,0,63.5,77,50
USW00023183,"PHOENIX AIRPORT, AZ US",11/25/1958,0,0,0,64,74,54
USW00023183,"PHOENIX AIRPORT, AZ US",11/26/1958,0,0,0,65.5,71,60
USW00023183,"PHOENIX AIRPORT, AZ US",11/27/1958,0,0,0,64,72,56
USW00023183,"PHOENIX AIRPORT, AZ US",11/28/1958,0,0,0,58,70,46
USW00023183,"PHOENIX AIRPORT, AZ US",11/29/1958,0,0,0,61.5,71,52
USW00023183,"PHOENIX AIRPORT, AZ US",11/30/1958,0,0,0,58,71,45
USW00023183,"PHOENIX AIRPORT, AZ US",12/1/1958,0,0,0,57.5,71,44
USW00023183,"PHOENIX AIRPORT, AZ US",12/2/1958,0,0,0,59.5,77,42
USW00023183,"PHOENIX AIRPORT, AZ US",12/3/1958,0,0,0,62,78,46
USW00023183,"PHOENIX AIRPORT, AZ US",12/4/1958,0,0,0,60.5,75,46
USW00023183,"PHOENIX AIRPORT, AZ US",12/5/1958,0,0,0,61,75,47
USW00023183,"PHOENIX AIRPORT, AZ US",12/6/1958,0,0,0,60,75,45
USW00023183,"PHOENIX AIRPORT, AZ US",12/7/1958,0,0,0,59,73,45
USW00023183,"PHOENIX AIRPORT, AZ US",12/8/1958,0,0,0,58.5,72,45
USW00023183,"PHOENIX AIRPORT, AZ US",12/9/1958,0,0,0,60.5,73,48
USW00023183,"PHOENIX AIRPORT, AZ US",12/10/1958,0,0,0,59,74,44
